Grade,E_title,E_country,E_province,E_region_1,E_region_2,E_winery,E_FE_vintage,E_wine_variety,E_FE_wine_kind,FE_continent,E_price,FE_points_location,FE_points_variety,FE_points_winery
Fail,Aver Family Vineyards 2011 Hope Red (California),US,California,California,California Other,Aver Family Vineyards,2011,Red Blend,red,1,40.0,85.0,88.0,88.0
Fail,Brüder Dr. Becker 2012 Kabinett Scheurebe (Rheinhessen),Germany,Rheinhessen,-,-,Brüder Dr. Becker,2012,Scheurebe,white,0,17.0,89.0,90.0,89.0
Fail,Castellare di Castellina 2013 Poggio ai Merli Merlot (Toscana),Italy,Tuscany,Toscana,-,Castellare di Castellina,2013,Merlot,red,0,110.0,89.0,87.0,90.5
Fail,Château de Chambert 2013 La Tour Chambert Malbec-Merlot (Cahors),France,Southwest France,Cahors,-,Château de Chambert,2013,Malbec,sparkling,0,16.0,90.0,88.0,91.0
Fail,Château de Nages 2014 Buti Nages Rosé (Costières de Nîmes),France,Rhône Valley,Costières de Nîmes,-,Château de Nages,2014,Rosé,rose,0,14.0,88.0,87.0,88.0
Fail,Château de Nages 2014 Vieilles Vignes Rosé (Costières de Nîmes),France,Rhône Valley,Costières de Nîmes,-,Château de Nages,2014,Rosé,rose,0,17.0,88.0,87.0,88.0
Fail,Saint M 2013 Riesling (Pfalz),Germany,Pfalz,-,-,Saint M,2013,Riesling,white,0,12.0,89.0,90.0,87.0
Fail,Santa Carolina 2014 Specialties Sauvignon Blanc (San Antonio),Chile,San Antonio,-,-,Santa Carolina,2014,Sauvignon Blanc,white,1,18.0,87.0,87.0,87.0
Fail,Season 2012 Malbec (Southern Oregon),US,Oregon,Southern Oregon,Southern Oregon,Season,2012,Malbec,sparkling,1,30.0,87.0,88.0,88.0
Fail,Silvan Ridge 2013 Viognier (Rogue Valley),US,Oregon,Rogue Valley,Southern Oregon,Silvan Ridge,2013,Viognier,white,1,18.0,87.0,88.0,86.5
Pass,Stoller 2013 Reserve Chardonnay (Dundee Hills),US,Oregon,Dundee Hills,Willamette Valley,Stoller,2013,Chardonnay,white,1,35.0,92.0,88.0,90.0
Pass,Joseph Swan Vineyards 2012 Ritchie Vineyard Chardonnay (Russian River Valley),US,California,Russian River Valley,Sonoma,Joseph Swan Vineyards,2012,Chardonnay,white,1,45.0,89.0,88.0,91.0
Pass,Luis Duarte 2013 Rapariga da Quinta Reserva Red (Alentejano),Portugal,Alentejano,-,-,Luis Duarte,2013,Port,,0,50.0,87.0,88.0,92.0
Pass,Domaine Laporte 2014 Le Rochoy  (Sancerre),France,Loire Valley,Sancerre,-,Domaine Laporte,2014,Sauvignon Blanc,white,0,30.0,89.0,87.0,91.0
Pass,Dr. Bürklin-Wolf 2014 Wachenheimer Rechbächel P.C. Dry Riesling (Pfalz),Germany,Pfalz,-,-,Dr. Bürklin-Wolf,2014,Riesling,white,0,38.0,89.0,90.0,91.5
Pass,Falua 2012 Conde Vimioso Reserva Red (Tejo),Portugal,Tejo,-,-,Falua,2012,Port,,0,50.0,86.0,88.0,86.0
Pass,Grieve 2012 Merlot (Napa Valley),US,California,Napa Valley,Napa,Grieve,2012,Merlot,red,1,85.0,89.0,87.0,92.0
Pass,Bodega Rolland 2007 Yacochuya Malbec (Cafayate),Argentina,Other,Cafayate,-,Bodega Rolland,2007,Malbec,sparkling,1,70.0,86.0,88.0,92.0
Pass,Gravner 2007 Bianco Breg White (Venezia Giulia),Italy,Northeastern Italy,Venezia Giulia,-,Gravner,2007,White Blend,white,0,80.0,88.0,87.0,93.0
Pass,Gravner 2007 Ribolla Ribolla Gialla (Venezia Giulia),Italy,Northeastern Italy,Venezia Giulia,-,Gravner,2007,Ribolla Gialla,white,0,115.0,88.0,88.0,93.0
Pass,Jada Vineyard & Winery 2013 Strayts Red (Paso Robles Willow Creek District),US,California,Paso Robles Willow Creek District,Central Coast,Jada Vineyard & Winery,2013,Bordeaux-style Red Blend,red,1,50.0,91.0,89.0,93.0
Pass,Jermann 2012 Vintage Tunina White (Venezia Giulia),Italy,Northeastern Italy,Venezia Giulia,-,Jermann,2012,White Blend,white,0,70.0,88.0,87.0,90.0
Pass,Joseph Swan Vineyards 2013 Hawk Hill Vineyard Chardonnay (Russian River Valley),US,California,Russian River Valley,Sonoma,Joseph Swan Vineyards,2013,Chardonnay,white,1,45.0,89.0,88.0,91.0
Pass,Tobacco Road 2006 Private Reserve Cabernet Sauvignon (Napa Valley),US,California,Napa Valley,Napa,Tobacco Road,2006,Cabernet Sauvignon,red,1,199.0,89.0,88.0,92.0
Pass,Biecher & Schaal 2014 Kastelberg Grand Cru Riesling (Alsace),France,Alsace,Alsace,-,Biecher & Schaal,2014,Riesling,white,0,30.0,90.0,90.0,93.0
Pass,Black Stallion 2011 Transcendent Cabernet Sauvignon (Napa Valley),US,California,Napa Valley,Napa,Black Stallion,2011,Cabernet Sauvignon,red,1,150.0,89.0,88.0,90.0
Fail,Château Ramage la Batisse 2012 La Rosée de Ramage Red (Bordeaux Rosé),France,Bordeaux,Bordeaux Rosé,-,Château Ramage la Batisse,2012,Bordeaux-style Red Blend,red,0,,85.0,89.0,87.0
Fail,Domaine les Fouques 2010 Cuvée de l'Aubigue Red (Côtes de Provence),France,Provence,Côtes de Provence,-,Domaine les Fouques,2010,Red Blend,red,0,16.0,88.0,88.0,84.0
Fail,Maniña 2012 Sauvignon Blanc (Central Valley),Chile,Central Valley,-,-,Maniña,2012,Sauvignon Blanc,white,1,13.0,85.0,87.0,83.0
Fail,Pope Valley Winery 2010 Blanc de Blancs Sparkling (Napa Valley),US,California,Napa Valley,Napa,Pope Valley Winery,2010,Sparkling Blend,sparkling,1,30.0,89.0,90.0,85.0
Fail,San Nicolas 2011 Cabernet Sauvignon (Curicó Valley),Chile,Curicó Valley,-,-,San Nicolas,2011,Cabernet Sauvignon,red,1,10.0,85.0,88.0,83.5
Fail,Tarantas 2011 Brut Sparkling (Cava),Spain,Catalonia,Cava,-,Tarantas,2011,Sparkling Blend,sparkling,0,15.0,89.0,90.0,83.0
Fail,Bodegas Corral 2004 Don Jacobo Reserva  (Rioja),Spain,Northern Spain,Rioja,-,Bodegas Corral,2004,Red Blend,red,0,23.0,88.0,88.0,90.0
Fail,Wy'East Vineyards 2012 Chardonnay (Columbia Gorge (OR)),US,Oregon,Columbia Gorge (OR),Oregon Other,Wy'East Vineyards,2012,Chardonnay,white,1,18.0,90.0,88.0,86.0
Fail,Duca del Frassino 2011 White (Delle Venezie),Italy,Northeastern Italy,Delle Venezie,-,Duca del Frassino,2011,White Blend,white,0,,87.0,87.0,84.0
Fail,Fattoria Giuseppe Savini 2011 Rondineto  (Montepulciano d'Abruzzo),Italy,Central Italy,Montepulciano d'Abruzzo,-,Fattoria Giuseppe Savini,2011,Montepulciano,red,0,12.0,86.0,87.0,86.0
Fail,Grands Terroirs de France 2010  Saint-Émilion,France,Bordeaux,Saint-Émilion,-,Grands Terroirs de France,2010,Bordeaux-style Red Blend,red,0,,91.0,89.0,87.0
Fail,Villa Gianna 2011 Bludigaia Vivace Red (Lazio),Italy,Central Italy,Lazio,-,Villa Gianna,2011,Red Blend,red,0,9.0,85.5,88.0,84.5
Fail,StoneCap 2011 Estate Grown Cabernet Sauvignon (Columbia Valley (WA)),US,Washington,Columbia Valley (WA),Columbia Valley,StoneCap,2011,Cabernet Sauvignon,red,1,10.0,89.0,88.0,85.0
Fail,Château la Hargue 2012 Moelleux  (Bordeaux Blanc),France,Bordeaux,Bordeaux Blanc,-,Château la Hargue,2012,Bordeaux-style Red Blend,red,0,13.0,86.0,89.0,83.0
Fail,Costa Archi 2008 Monte Brullo  (Sangiovese di Romagna Superiore),Italy,Central Italy,Sangiovese di Romagna Superiore,-,Costa Archi,2008,Sangiovese,red,0,32.0,86.5,89.0,83.0
Fail,Dinastía Vivanco 2011 Vivanco Tempranillo-Garnacha Rosé (Rioja),Spain,Northern Spain,Rioja,-,Dinastía Vivanco,2011,Rosé,rose,0,13.0,88.0,87.0,87.0
Fail,Txomín Etxaníz 2011 Getaria Rosé (Getariako Txakolina),Spain,Northern Spain,Getariako Txakolina,-,Txomín Etxaníz,2011,Rosé,rose,0,25.0,86.0,87.0,86.0
Fail,Berberana 2008 Viña Alarde Crianza  (Rioja),Spain,Northern Spain,Rioja,-,Berberana,2008,Tempranillo,red,0,15.0,88.0,88.0,86.0
Fail,Botalcura 2009 Gran Reserva La Porfia Cabernet Franc (Curicó Valley),Chile,Curicó Valley,-,-,Botalcura,2009,Cabernet Franc,sparkling,1,20.0,85.0,88.0,85.0
Fail,Château de Piote 2005 Cuvée Prestige  (Bordeaux Supérieur),France,Bordeaux,Bordeaux Supérieur,-,Château de Piote,2005,Bordeaux-style Red Blend,red,0,,86.0,89.0,84.0
Fail,Allimant-Laugner 2014 Gewurztraminer (Alsace),France,Alsace,Alsace,-,Allimant-Laugner,2014,Gewürztraminer,white,0,19.0,90.0,88.0,89.0
Fail,Anglim 2012 Cerise Red (Central Coast),US,California,Central Coast,Central Coast,Anglim,2012,Red Blend,red,1,28.0,86.0,88.0,90.0
Fail,Fox Run 2014 Traminette (Finger Lakes),US,New York,Finger Lakes,Finger Lakes,Fox Run,2014,Traminette,white,1,15.0,87.0,85.0,87.0
Fail,Gérard Bertrand 2013 Château La Sauvageonne Grand Vin White (Coteaux du Languedoc),France,Languedoc-Roussillon,Coteaux du Languedoc,-,Gérard Bertrand,2013,White Blend,white,0,45.0,88.0,87.0,89.0
Fail,La Cappuccina 2011 Arzimo  (Recioto di Soave),Italy,Veneto,Recioto di Soave,-,La Cappuccina,2011,Garganega,white,0,22.0,89.0,87.0,87.5
Fail,La Cave des Vignerons de Pfaffenheim 2014 Pfaff Tradition Riesling (Alsace),France,Alsace,Alsace,-,La Cave des Vignerons de Pfaffenheim,2014,Riesling,white,0,16.0,90.0,90.0,88.0
Fail,L'Ostal Cazes 2012 Grand Vin Red (Minervois La Liviniere),France,Languedoc-Roussillon,Minervois La Liviniere,-,L'Ostal Cazes,2012,Red Blend,red,0,25.0,89.5,88.0,89.0
Fail,Magna Mater 2013 Vogelzang Vineyard Sauvignon Blanc (Happy Canyon of Santa Barbara),US,California,Happy Canyon of Santa Barbara,Central Coast,Magna Mater,2013,Sauvignon Blanc,white,1,28.0,89.0,87.0,89.5
Fail,McGregor 2011 Cabernet Sauvignon (Finger Lakes),US,New York,Finger Lakes,Finger Lakes,McGregor,2011,Cabernet Sauvignon,red,1,30.0,87.0,88.0,86.0
Fail,Parducci 2012 Small Lot Blend Zinfandel (Mendocino),US,California,Mendocino,-,Parducci,2012,Zinfandel,red,1,13.0,88.0,88.0,87.0
Fail,Sartori 2012 Regolo Corvina (Rosso del Veronese),Italy,Veneto,Rosso del Veronese,-,Sartori,2012,Corvina,red,0,19.0,88.0,88.0,88.0
Fail,Ventisquero 2012 Grey Glacier Cabernet Sauvignon (Maipo Valley),Chile,Maipo Valley,-,-,Ventisquero,2012,Cabernet Sauvignon,red,1,24.0,87.0,88.0,87.0
Fail,Honig 2012 Bartolucci Vineyard Cabernet Sauvignon (St. Helena),US,California,St. Helena,Napa,Honig,2012,Cabernet Sauvignon,red,1,90.0,90.0,88.0,89.0
Fail,Jean-Baptiste Adam 2013 Les Natures Riesling (Alsace),France,Alsace,Alsace,-,Jean-Baptiste Adam,2013,Riesling,white,0,24.0,90.0,90.0,90.0
Fail,Joullian 2013 Highland Vineyard Chardonnay (Santa Lucia Highlands),US,California,Santa Lucia Highlands,Central Coast,Joullian,2013,Chardonnay,white,1,35.0,90.0,88.0,87.5
Fail,Kenefick Ranch 2012 Estate Grown Merlot (Calistoga),US,California,Calistoga,Napa,Kenefick Ranch,2012,Merlot,red,1,50.0,90.0,87.0,88.0
Fail,Kuentz-Bas 2013 Collection Riesling (Alsace),France,Alsace,Alsace,-,Kuentz-Bas,2013,Riesling,white,0,21.0,90.0,90.0,90.0
Fail,Lusso Della Terra 2013 Zinfandel (Paso Robles Willow Creek District),US,California,Paso Robles Willow Creek District,Central Coast,Lusso Della Terra,2013,Zinfandel,red,1,32.0,91.0,88.0,90.0
Pass,Joseph Drouhin 2015 Hospices de Belleville  (Fleurie),France,Beaujolais,Fleurie,-,Joseph Drouhin,2015,Gamay,red,0,26.0,90.0,88.0,90.0
Pass,Klinker Brick 2014 Petite Sirah (Lodi),US,California,Lodi,Central Valley,Klinker Brick,2014,Petite Sirah,red,1,25.0,87.0,88.0,90.0
Pass,Lackner Tinnacher 2015 Ried Eckberg Morillon (Südsteiermark),Austria,Südsteiermark,-,-,Lackner Tinnacher,2015,Morillon,white,0,25.0,90.0,89.0,90.0
Pass,Lawer 2015 Betsy's Vineyard Viognier (Knights Valley),US,California,Knights Valley,Sonoma,Lawer,2015,Viognier,white,1,24.0,88.0,88.0,87.0
Pass,Marchesi de' Frescobaldi 2013 Mormoreto Red (Toscana),Italy,Tuscany,Toscana,-,Marchesi de' Frescobaldi,2013,Red Blend,red,0,77.0,89.0,88.0,89.0
Pass,Quivira 2014 Black Boar Zinfandel (Dry Creek Valley),US,California,Dry Creek Valley,Sonoma,Quivira,2014,Zinfandel,red,1,45.0,88.0,88.0,90.0
Pass,Airfield Estates 2014 Cabernet Sauvignon (Yakima Valley),US,Washington,Yakima Valley,Columbia Valley,Airfield Estates,2014,Cabernet Sauvignon,red,1,18.0,88.0,88.0,87.0
Pass,Airfield Estates 2014 Dauntless Red (Yakima Valley),US,Washington,Yakima Valley,Columbia Valley,Airfield Estates,2014,Bordeaux-style Red Blend,red,1,18.0,88.0,89.0,87.0
Pass,Balancing Act 2014 Cabernet Sauvignon (Washington),US,Washington,Washington,Washington Other,Balancing Act,2014,Cabernet Sauvignon,red,1,18.0,88.0,88.0,88.5
Pass,Casa al Vento 2014 Aria  (Chianti Classico),Italy,Tuscany,Chianti Classico,-,Casa al Vento,2014,Sangiovese,red,0,30.0,89.0,89.0,92.0
Pass,Concannon 2015 Reserve Assemblage Blanc White (Livermore Valley),US,California,Livermore Valley,Central Coast,Concannon,2015,White Blend,white,1,26.0,89.0,87.0,87.0
Pass,Schloss Saarstein 2014 Serrig Schloss Saarsteiner Auslese Grosse Lage Riesling (Mosel),Germany,Mosel,-,-,Schloss Saarstein,2014,Riesling,white,0,68.0,90.0,90.0,90.0
Pass,Winderlea 2014 Chardonnay (Willamette Valley),US,Oregon,Willamette Valley,Willamette Valley,Winderlea,2014,Chardonnay,white,1,38.0,89.0,88.0,93.0
Pass,Dr. Pauly Bergweiler 2015 Bernkasteler alte Badstube am Doctorberg Kabinett Riesling (Mosel),Germany,Mosel,-,-,Dr. Pauly Bergweiler,2015,Riesling,white,0,27.0,90.0,90.0,90.0
Pass,Fratelli Alessandria 2012 San Lorenzo di Verduno  (Barolo),Italy,Piedmont,Barolo,-,Fratelli Alessandria,2012,Nebbiolo,red,0,64.0,91.0,90.0,92.0
Pass,Henri de Villamont 2014 Morgeot Premier Cru  (Chassagne-Montrachet),France,Burgundy,Chassagne-Montrachet,-,Henri de Villamont,2014,Chardonnay,white,0,,91.0,88.0,90.0
Pass,Jacques Capsouto 2014 Cotes de Galilee Village Cuvee Samuel Rouge Red (Galilee),Israel,Galilee,-,-,Jacques Capsouto,2014,Red Blend,red,0,25.0,89.0,88.0,88.0
Pass,Jean-Luc and Paul Aegerter 2014 Les Morgeots Premier Cru  (Chassagne-Montrachet),France,Burgundy,Chassagne-Montrachet,-,Jean-Luc and Paul Aegerter,2014,Chardonnay,white,0,180.0,91.0,88.0,88.0
Pass,Krupp Brothers 2013 The Doctor Stagecoach Vineyard Red (Napa Valley),US,California,Napa Valley,Napa,Krupp Brothers,2013,Red Blend,red,1,100.0,89.0,88.0,91.5
Pass,Max Ferd. Richter 2014 Wehlener Sonnenuhr Auslese Riesling (Mosel),Germany,Mosel,-,-,Max Ferd. Richter,2014,Riesling,white,0,45.0,90.0,90.0,89.5
Pass,McCay Cellars 2014 Lodi Native Lot 13 The Estate Vineyard Zinfandel (Mokelumne River),US,California,Mokelumne River,Central Valley,McCay Cellars,2014,Zinfandel,red,1,35.0,89.0,88.0,89.0
Pass,Mendel 2013 Finca Remota Malbec (Uco Valley),Argentina,Mendoza Province,Uco Valley,-,Mendel,2013,Malbec,sparkling,1,115.0,87.0,88.0,89.5
Pass,Mi Terruño 2010 Mayacaba Malbec (Mendoza),Argentina,Mendoza Province,Mendoza,-,Mi Terruño,2010,Malbec,sparkling,1,47.0,86.0,88.0,89.0
Pass,Orlando Abrigo 2011 Rongalio Riserva  (Barbaresco),Italy,Piedmont,Barbaresco,-,Orlando Abrigo,2011,Nebbiolo,red,0,45.0,90.0,90.0,89.0
Pass,Pascal Rollet 2014 Aux Bouthières  (Pouilly-Fuissé),France,Burgundy,Pouilly-Fuissé,-,Pascal Rollet,2014,Chardonnay,white,0,38.0,89.0,88.0,88.0
Pass,Paul O'Brien 2015 Gewürztraminer (Umpqua Valley),US,Oregon,Umpqua Valley,Southern Oregon,Paul O'Brien,2015,Gewürztraminer,white,1,26.0,88.0,88.0,89.0
Pass,Point & Line 2014 Chardonnay (Santa Maria Valley),US,California,Santa Maria Valley,Central Coast,Point & Line,2014,Chardonnay,white,1,38.0,91.0,88.0,91.0
Pass,Prinz Salm 2014 Berg Roxheim Spätlese Grosse Lage Riesling (Nahe),Germany,Nahe,-,-,Prinz Salm,2014,Riesling,white,0,46.0,90.0,90.0,91.0
Pass,Albino Rocca 2011 Ronchi Riserva  (Barbaresco),Italy,Piedmont,Barbaresco,-,Albino Rocca,2011,Nebbiolo,red,0,120.0,90.0,90.0,92.0
Pass,Albino Rocca 2013 Ronchi  (Barbaresco),Italy,Piedmont,Barbaresco,-,Albino Rocca,2013,Nebbiolo,red,0,60.0,90.0,90.0,92.0
Pass,Alta Colina 2013 Sun Worshipper Red (Adelaida District),US,California,Adelaida District,Central Coast,Alta Colina,2013,Red Blend,red,1,48.0,91.0,88.0,88.0
Pass,Bodega Rolland 2013 Mariflor Michel Rolland Malbec (Mendoza),Argentina,Mendoza Province,Mendoza,-,Bodega Rolland,2013,Malbec,sparkling,1,25.0,86.0,88.0,92.0
Pass,Cascabel 2013 Composé Mourvèdre-Syrah (McLaren Vale),Australia,South Australia,McLaren Vale,-,Cascabel,2013,Mourvèdre,red,1,18.0,88.0,90.0,92.0
Pass,Cascina Bongiovanni 2012 Pernanno  (Barolo),Italy,Piedmont,Barolo,-,Cascina Bongiovanni,2012,Nebbiolo,red,0,64.0,91.0,90.0,91.0
Pass,Caves da Montanha 2013 Quinta da Gandara Reserva Encruzado (Dão),Portugal,Dão,-,-,Caves da Montanha,2013,Encruzado,white,0,19.0,90.0,90.0,87.5
Pass,Cullen 2007 Kevin John Chardonnay (Margaret River),Australia,Western Australia,Margaret River,-,Cullen,2007,Chardonnay,white,1,75.0,90.0,88.0,91.0
Pass,Antiyal 2007 Red (Maipo Valley),Chile,Maipo Valley,-,-,Antiyal,2007,Red Blend,red,1,55.0,87.0,88.0,91.0
Pass,Bouchard Père & Fils 2007 Gouttes d'Or Premier Cru  (Meursault),France,Burgundy,Meursault,-,Bouchard Père & Fils,2007,Chardonnay,white,0,102.0,91.0,88.0,91.0
Pass,Craggy Range 2007 Les Beaux Cailloux Gimblett Gravels Chardonnay (Hawke's Bay),New Zealand,Hawke's Bay,-,-,Craggy Range,2007,Chardonnay,white,1,50.0,89.0,88.0,90.0
Pass,Domaine Zind-Humbrecht 2007 Gueberschwihr Riesling (Alsace),France,Alsace,Alsace,-,Domaine Zind-Humbrecht,2007,Riesling,white,0,48.0,90.0,90.0,93.0
Pass,Greenwood Ridge 2008 Sauvignon Blanc (Anderson Valley),US,California,Anderson Valley,-,Greenwood Ridge,2008,Sauvignon Blanc,white,1,18.0,89.0,87.0,88.0
Pass,Nittnaus Anita und Hans 2005 TBA Chardonnay-Pinot Blanc (Neusiedlersee),Austria,Neusiedlersee,-,-,Nittnaus Anita und Hans,2005,Chardonnay,white,0,59.0,89.0,88.0,92.0
Pass,Kumeu River 2007 Maté's Vineyard Chardonnay (Kumeu),New Zealand,Kumeu,-,-,Kumeu River,2007,Chardonnay,white,1,47.0,91.0,88.0,91.0
Pass,Albert Bichot 2007 Domaine Long-Depaquit Les Vaucopins Premier Cru  (Chablis),France,Burgundy,Chablis,-,Albert Bichot,2007,Chardonnay,white,0,,91.0,88.0,91.0
Pass,Trapiche 2004 Manos Malbec (Mendoza),Argentina,Mendoza Province,Mendoza,-,Trapiche,2004,Malbec,sparkling,1,90.0,86.0,88.0,88.0
Pass,D'Arenberg 2008 The Lucky Lizard Chardonnay (Adelaide Hills),Australia,South Australia,Adelaide Hills,-,D'Arenberg,2008,Chardonnay,white,1,35.0,88.0,88.0,90.0
Pass,Bründlmayer 2009 Berg Vogelsang Grüner Veltliner (Kamptal),Austria,Kamptal,-,-,Bründlmayer,2009,Grüner Veltliner,white,0,,92.0,90.0,92.5
Pass,Cambria 2007 Unwooded Chardonnay (Santa Maria Valley),US,California,Santa Maria Valley,Central Coast,Cambria,2007,Chardonnay,white,1,27.0,91.0,88.0,89.0
Pass,Cameron Hughes 2007 Lot 149 Cabernet Sauvignon (Napa Valley),US,California,Napa Valley,Napa,Cameron Hughes,2007,Cabernet Sauvignon,red,1,22.0,89.0,88.0,88.0
Pass,Kollwentz 2008 Leithagebirge Chardonnay (Burgenland),Austria,Burgenland,-,-,Kollwentz,2008,Chardonnay,white,0,32.0,90.0,88.0,91.0
Pass,Manfred Tement 2009 Grassnitzberg Sauvignon Blanc (Südsteiermark),Austria,Südsteiermark,-,-,Manfred Tement,2009,Sauvignon Blanc,white,0,,90.0,87.0,91.5
Pass,Pierre Morey 2007  Meursault,France,Burgundy,Meursault,-,Pierre Morey,2007,Chardonnay,white,0,100.0,91.0,88.0,88.0
Pass,Roux Père et Fils 2007 Clos des Poruzots Premier Cru  (Meursault),France,Burgundy,Meursault,-,Roux Père et Fils,2007,Chardonnay,white,0,,91.0,88.0,90.0
Pass,Viña Alicia 2006 Brote Negro Malbec (Luján de Cuyo),Argentina,Mendoza Province,Luján de Cuyo,-,Viña Alicia,2006,Malbec,sparkling,1,86.0,89.0,88.0,88.0
Pass,Benziger 2008 Sangiacomo Vineyard Chardonnay (Carneros),US,California,Carneros,Napa-Sonoma,Benziger,2008,Chardonnay,white,1,20.0,89.0,88.0,89.0
Pass,Easton 2007 Old Vine Zinfandel (Fiddletown),US,California,Fiddletown,Sierra Foothills,Easton,2007,Zinfandel,red,1,28.0,90.0,88.0,90.0
Pass,Mark Ryan 2013 Long Haul Red Wine Red (Columbia Valley (WA)),US,Washington,Columbia Valley (WA),Columbia Valley,Mark Ryan,2013,Bordeaux-style Red Blend,red,1,50.0,89.0,89.0,91.0
Pass,Pietradolce 2013 Archineri Pre-Phylloxera Rosso  (Etna),Italy,Sicily & Sardinia,Etna,-,Pietradolce,2013,Nerello Mascalese,red,0,35.0,90.0,90.0,92.0
Pass,Gundlach Bundschu 2014 Estate Vineyard Chardonnay (Sonoma Coast),US,California,Sonoma Coast,Sonoma,Gundlach Bundschu,2014,Chardonnay,white,1,27.0,90.0,88.0,89.0
Pass,Kitá 2014 Hilliard Bruce Vineyard Chardonnay (Sta. Rita Hills),US,California,Sta. Rita Hills,Central Coast,Kitá,2014,Chardonnay,white,1,30.0,91.0,88.0,89.5
Pass,Domäne Wachau 2015 Bruck Federspiel Riesling (Wachau),Austria,Wachau,-,-,Domäne Wachau,2015,Riesling,white,0,25.0,92.0,90.0,91.0
Pass,Dunning Vineyards 2013 Cabernet Sauvignon (Paso Robles Willow Creek District),US,California,Paso Robles Willow Creek District,Central Coast,Dunning Vineyards,2013,Cabernet Sauvignon,red,1,42.0,91.0,88.0,87.0
Pass,Enzo Boglietti 2012 Boiolo  (Barolo),Italy,Piedmont,Barolo,-,Enzo Boglietti,2012,Nebbiolo,red,0,75.0,91.0,90.0,91.0
Pass,F X Pichler 2015 Urgestein Terrassen Smaragd Grüner Veltliner (Wachau),Austria,Wachau,-,-,F X Pichler,2015,Grüner Veltliner,white,0,,92.0,90.0,94.0
Pass,Chateau Les Amoureuses 2012 Terres des Amoureuses Voluptueuse Red (Ardèche),France,Rhône Valley,Ardèche,-,Chateau Les Amoureuses,2012,Red Blend,red,0,40.0,92.5,88.0,92.5
Pass,Tre Monti 2014 Vitalba in Anfora Albana (Romagna),Italy,Central Italy,Romagna,-,Tre Monti,2014,Albana,white,0,22.0,88.0,89.0,89.0
Pass,Vermeil 2014 Dutton Ranch Chardonnay (Russian River Valley),US,California,Russian River Valley,Sonoma,Vermeil,2014,Chardonnay,white,1,42.0,89.0,88.0,89.0
Pass,Waters 2012 Cabernet Sauvignon (Washington),US,Washington,Washington,Washington Other,Waters,2012,Cabernet Sauvignon,red,1,50.0,88.0,88.0,92.0
Pass,Young Inglewood 2012 Estate Cabernet Sauvignon (St. Helena),US,California,St. Helena,Napa,Young Inglewood,2012,Cabernet Sauvignon,red,1,90.0,90.0,88.0,93.5
Pass,12C Wines 2013 Beckstoffer Vineyard Georges III G3 Cabernet Sauvignon (Rutherford),US,California,Rutherford,Napa,12C Wines,2013,Cabernet Sauvignon,red,1,99.0,91.0,88.0,93.0
Pass,Bonnet-Huteau 2012 Goulaine  (Muscadet Sèvre et Maine),France,Loire Valley,Muscadet Sèvre et Maine,-,Bonnet-Huteau,2012,Melon,white,0,18.0,88.0,88.0,91.0
Pass,Bründlmayer 2015 Terrassen Grüner Veltliner (Kamptal),Austria,Kamptal,-,-,Bründlmayer,2015,Grüner Veltliner,white,0,22.0,92.0,90.0,92.5
Pass,Cameron Hughes 2013 Lot 597 Cabernet Sauvignon (Napa Valley),US,California,Napa Valley,Napa,Cameron Hughes,2013,Cabernet Sauvignon,red,1,32.0,89.0,88.0,88.0
Pass,Château Cantinot 2011 Orbite de Cantinot  (Blaye Côtes de Bordeaux),France,Bordeaux,Blaye Côtes de Bordeaux,-,Château Cantinot,2011,Bordeaux-style Red Blend,red,0,69.0,87.0,89.0,90.0
Pass,Domaine de l'Ecu 2014 Granite  (Muscadet Sèvre et Maine),France,Loire Valley,Muscadet Sèvre et Maine,-,Domaine de l'Ecu,2014,Melon,white,0,22.0,88.0,88.0,92.0
Pass,Domaine du Petit Métris 2013 Clos de la Marche  (Savennières),France,Loire Valley,Savennières,-,Domaine du Petit Métris,2013,Chenin Blanc,white,0,30.0,92.5,88.0,92.0
Pass,F X Pichler 2015 Loibner Frauenweingarten Federspiel Grüner Veltliner (Wachau),Austria,Wachau,-,-,F X Pichler,2015,Grüner Veltliner,white,0,,92.0,90.0,94.0
