RID,Time_Departure,Time_Arrival,Distance,Time_Driving,Speed_Per_Hour,Address1,Address2,Weekday,Hour,Day,Signaltype
router-84875df7fc-cmkz9-7-64968232-0,15:41:39,15:47:15.790000,3266.0,337.3429870605,34.8535480238,경기도,성남시 수정구,1,15,28,17.0
router-84875df7fc-52vz8-4-24245899-0,21:50:49,22:01:46.420000,7478.0,658.6309814453,40.8738743825,서울특별시,강남구,3,21,23,5.0
router-84875df7fc-b5nxc-5-10728335-0,15:54:59,16:18:41.745000,5600.0,1408.791015625,14.3101423677,서울특별시,성북구,0,15,27,25.0
router-84875df7fc-scxcj-4-7786259-0,09:05:41,09:09:43.623000,3441.0,242.6649932861,51.0481542156,경기도,화성시,4,9,24,4.0
router-84875df7fc-b5nxc-5-8434746-0,16:20:54,17:10:32.172000,9527.0,2964.8811035156,11.5678163146,서울특별시,중구,1,16,21,63.0
router-84875df7fc-scxcj-7-69297779-0,07:11:20,07:18:33.690000,6483.0,433.5360107422,53.8335903402,경기도,안성시,2,7,29,5.0
router-84875df7fc-8n4sw-7-54208492-0,10:46:52,11:01:47.458000,6888.0,886.0159912109,27.9868537882,경기도,화성시,1,10,21,16.0
router-84875df7fc-scxcj-7-58989055-0,18:40:15,19:02:23.448000,9828.0,1327.4189453125,26.6538308233,서울특별시,송파구,4,18,24,49.0
router-84875df7fc-8n4sw-7-72291461-0,13:12:54,13:27:57.440000,5942.0,901.8629760742,23.7189025024,경기도,화성시,1,13,28,8.0
router-84875df7fc-cmkz9-4-23009769-0,15:50:50,16:22:28.558000,13390.0,1898.3540039062,25.3925242082,경기도,구리시,1,15,21,23.0
router-84875df7fc-scxcj-5-9100213-0,10:34:22,10:45:31.133000,5642.0,669.2780151367,30.3479264829,경기도,시흥시,3,10,23,12.0
router-84875df7fc-cmkz9-7-63276889-0,18:54:15,19:14:14.743000,10927.0,1198.5949707031,32.8194268802,경기도,남양주시,0,18,27,37.0
router-84875df7fc-cmkz9-7-53108853-0,11:51:20,12:00:07.650000,7217.0,518.0020141602,50.156561731,경기도,화성시,3,11,23,4.0
router-84875df7fc-cmkz9-2-8000383-0,10:55:54,11:24:22.191000,5546.0,1707.2509765625,11.694589883999999,인천광역시,계양구,3,10,23,25.0
router-84875df7fc-b5nxc-4-58827583-0,13:07:26,13:15:02.563000,3578.0,453.7300109863,28.3886886212,경기도,수원시 권선구,4,13,24,17.0
router-84875df7fc-scxcj-4-9021717-0,18:53:39,19:10:21.336000,6025.0,999.6359863281,21.6978983316,경기도,안양시 만안구,0,18,27,0.0
router-84875df7fc-scxcj-2-7100091-0,21:18:42,21:27:38.709000,5731.0,535.4299926758,38.5327685827,경기도,시흥시,0,21,20,19.0
router-84875df7fc-8n4sw-6-22445317-0,06:58:09,07:17:02.041000,6647.0,1132.4250488281,21.1309349124,서울특별시,서초구,2,6,22,24.0
router-84875df7fc-cmkz9-7-50723480-0,10:06:46,10:27:39.432000,11411.0,1252.7399902344,32.7918006292,경기도,용인시 처인구,2,10,22,22.0
router-84875df7fc-b5nxc-7-24948598-0,20:29:00,20:40:45.263000,3064.0,705.7050170898,15.6303267412,경기도,부천시,4,20,24,27.0
router-84875df7fc-b5nxc-7-30424007-0,12:38:59,12:59:04.588000,13200.0,1199.7099609375,39.609573603,경기도,성남시 중원구,3,12,30,8.0
router-84875df7fc-cmkz9-4-23122013-0,17:24:46,17:42:19.886000,6260.0,1046.8149414062,21.5281604308,경기도,부천시,1,17,21,32.0
router-84875df7fc-scxcj-7-58168741-0,13:43:08,13:55:55.922000,9785.0,753.6240234375,46.7421405163,서울특별시,송파구,4,13,24,3.0
router-84875df7fc-8n4sw-7-71615090-0,08:49:28,08:59:26.275000,5466.0,597.6599731445,32.9244066596,경기도,김포시,1,8,28,21.0
router-84875df7fc-8n4sw-7-60851807-0,01:01:41,01:11:40.695000,3705.0,598.4439697266,22.2878008213,서울특별시,용산구,4,1,24,20.0
router-84875df7fc-b5nxc-4-68397797-0,11:36:29,11:47:27.487000,6298.0,656.3140258789,34.5456581849,경기도,고양시 일산동구,1,11,28,19.0
router-84875df7fc-b5nxc-4-69882940-0,23:20:03,23:25:12.573000,6712.0,299.0079956055,80.8112169411,경기도,성남시 분당구,1,23,28,5.0
router-84875df7fc-cmkz9-2-10091669-0,12:32:51,12:52:52.681000,5847.0,1200.3160400391,17.5363815011,경기도,성남시 수정구,2,12,29,0.0
router-84875df7fc-cmkz9-6-17457934-0,19:54:10,20:11:06.725000,8283.0,1011.6959838867,29.4740717319,경기도,평택시,3,19,30,24.0
router-84875df7fc-8n4sw-3-6770645-0,14:51:01,15:01:02.523000,3416.0,600.3090209961,20.4854492768,경기도,수원시 장안구,1,14,21,21.0
router-84875df7fc-cmkz9-7-52279620-0,22:51:45,23:03:29.627000,3966.0,706.7239990234,20.2025118996,경기도,용인시 처인구,2,22,22,17.0
router-84875df7fc-8n4sw-7-73472989-0,21:04:29,21:15:52.351000,3104.0,683.1309814453,16.3576243847,서울특별시,동작구,1,21,28,21.0
router-84875df7fc-cmkz9-2-8462292-0,17:04:43,17:33:22.260000,4596.0,1719.9110107422,9.6200326044,서울특별시,서초구,4,17,24,1.0
router-84875df7fc-8n4sw-6-23831597-0,14:32:48,14:43:03.338000,4946.0,612.1199951172,29.0884142685,경기도,고양시 덕양구,3,14,23,18.0
router-84875df7fc-8n4sw-7-74631481-0,12:26:44,12:38:26.486000,5100.0,701.8499755859,26.1594366868,서울특별시,용산구,2,12,29,19.0
router-84875df7fc-b5nxc-4-57422970-0,18:54:47,19:37:53.068000,6762.0,2584.205078125,9.4199954199,서울특별시,구로구,3,18,23,0.0
router-84875df7fc-8n4sw-4-9982222-0,12:45:51,12:52:06.285000,3014.0,369.1350097656,29.3941233233,경기도,수원시 장안구,0,12,20,11.0
router-84875df7fc-scxcj-3-28524432-0,16:19:40,16:35:16.798000,4692.0,936.5540161133,18.0354786904,경기도,안산시 상록구,1,16,28,15.0
router-84875df7fc-cmkz9-2-10130391-1,14:11:17,14:35:54.233000,9911.0,1473.5080566406,24.2140515209,경기도,고양시 덕양구,2,14,29,42.0
router-84875df7fc-52vz8-5-10847987-0,19:36:18,19:57:00.301000,5147.0,1242.4880371094,14.9129806055,서울특별시,마포구,3,19,30,16.0
router-84875df7fc-b5nxc-4-74005715-0,16:55:08,17:15:40.942000,3920.0,1232.0799560547,11.4538021097,서울특별시,동대문구,3,16,30,39.0
router-84875df7fc-b5nxc-4-70838877-0,12:20:51,12:40:37.383000,8535.0,1185.0860595703,25.927230982,경기도,수원시 권선구,2,12,29,21.0
router-84875df7fc-8n4sw-6-22672850-0,11:13:36,11:19:37.772000,3642.0,361.7579956055,36.2430137254,경기도,남양주시,2,11,22,5.0
router-84875df7fc-scxcj-7-64955888-0,09:16:32,09:48:09.163000,14636.0,1896.8199462891,27.7778605729,서울특별시,송파구,0,9,27,11.0
router-84875df7fc-52vz8-5-7836989-0,11:29:41,11:41:12.738000,3150.0,692.6439819336,16.3720472505,서울특별시,송파구,2,11,22,24.0
router-84875df7fc-scxcj-3-23369631-0,13:49:53,14:19:16.278000,11040.0,1761.9520263672,22.5568003017,경기도,부천시,3,13,23,48.0
router-84875df7fc-8n4sw-1-6306864-0,16:14:58,16:29:44.600000,7399.0,886.5609741211,30.0446340156,경기도,광주시,0,16,20,8.0
router-84875df7fc-scxcj-0-6549940-0,15:55:32,16:12:56.388000,14248.0,1044.3890380859,49.1127330233,경기도,고양시 덕양구,0,15,20,23.0
router-84875df7fc-8n4sw-7-69081737-0,07:42:53,08:12:54.473000,4670.0,1800.3570556641,9.3381476453,서울특별시,관악구,0,7,27,45.0
router-84875df7fc-scxcj-0-9121107-0,00:32:41,00:39:43.094000,4256.0,411.1950073242,37.2611528036,경기도,파주시,2,0,29,21.0
router-84875df7fc-scxcj-6-16183924-0,13:26:07,13:38:37.503000,6018.0,745.6970214844,29.0530864088,경기도,화성시,2,13,29,13.0
router-84875df7fc-cmkz9-5-8250949-0,11:08:39,11:33:46.925000,12675.0,1503.2879638672,30.3534659338,서울특별시,강남구,1,11,21,23.0
router-84875df7fc-scxcj-7-56259316-0,16:03:06,16:14:04.714000,5840.0,655.4470214844,32.0758189615,경기도,광주시,3,16,23,7.0
router-84875df7fc-cmkz9-7-54231639-0,20:01:43,20:13:14.481000,3937.0,687.3610229492,20.6197318829,서울특별시,송파구,3,20,23,27.0
router-84875df7fc-cmkz9-6-13684795-0,12:41:13,12:56:19.565000,11879.0,899.0209960938,47.5677433406,경기도,용인시 기흥구,4,12,24,7.0
router-84875df7fc-8n4sw-7-60151259-0,17:17:31,17:32:28.034000,3534.0,895.7260131836,14.2034503997,서울특별시,중랑구,3,17,23,17.0
router-84875df7fc-scxcj-7-54961785-0,06:14:57,06:30:06.927000,14695.0,907.5969848633,58.2879856173,경기도,용인시 처인구,3,6,23,15.0
router-84875df7fc-b5nxc-3-9385229-0,12:53:47,13:45:06.424000,10380.0,3079.1359863281,12.1358719348,경기도,고양시 일산동구,0,12,27,24.0
router-84875df7fc-scxcj-7-64734038-0,07:21:55,07:54:37.042000,5599.0,1956.1300048828,10.3042231087,경기도,오산시,0,7,27,18.0
router-84875df7fc-b5nxc-4-70471035-0,09:56:44,10:20:43.541000,5558.0,1439.5279541016,13.8995564087,경기도,광명시,2,9,29,25.0
router-84875df7fc-8n4sw-7-72750346-0,15:52:02,16:03:05.191000,4645.0,661.0269775391,25.2970008308,서울특별시,양천구,1,15,28,7.0
router-84875df7fc-8n4sw-6-27553617-0,07:11:48,07:21:48.738000,7060.0,600.366027832,42.33417419,경기도,성남시 수정구,0,7,27,3.0
router-84875df7fc-b5nxc-4-67055107-0,17:40:17,17:53:46.759000,5501.0,808.7709960938,24.4860412844,서울특별시,영등포구,0,17,27,17.0
router-84875df7fc-52vz8-4-30486036-0,09:31:28,09:55:47.951000,10981.0,1454.2530517578,27.183439603,경기도,시흥시,3,9,30,23.0
router-84875df7fc-cmkz9-0-6644062-0,20:45:15,20:54:34.755000,5411.0,559.1240234375,34.8394974701,경기도,화성시,4,20,24,20.0
router-84875df7fc-8n4sw-7-73139238-0,18:09:52,18:39:37.765000,9025.0,1782.4930419922,18.2272801265,경기도,오산시,1,18,28,41.0
router-84875df7fc-scxcj-7-67892477-0,13:46:48,14:05:08.180000,11807.0,1100.5190429688,38.6228664298,경기도,연천군,1,13,28,25.0
router-84875df7fc-52vz8-3-13750827-0,16:08:54,16:28:46.036000,8463.0,1190.5629882812,25.5902462112,경기도,구리시,3,16,23,26.0
router-84875df7fc-52vz8-1-9375060-0,19:19:12,19:28:06.615000,3832.0,533.6420288086,25.8510373158,경기도,남양주시,1,19,28,8.0
router-84875df7fc-scxcj-3-28983533-0,08:32:24,08:52:00.159000,6627.0,1175.6419677734,20.2929128544,경기도,고양시 일산동구,2,8,29,20.0
router-84875df7fc-b5nxc-0-5350270-0,13:16:44,13:31:08.135000,11897.0,858.7800292969,49.8721425032,경기도,시흥시,4,13,24,23.0
router-84875df7fc-b5nxc-7-28763633-0,16:33:56,17:15:06.096000,14667.0,2469.2548828125,21.3834547286,서울특별시,강남구,1,16,28,16.0
router-84875df7fc-b5nxc-7-20924544-0,17:50:40,18:00:43.855000,3710.0,603.5159912109,22.1303166685,경기도,고양시 일산동구,0,17,20,14.0
router-84875df7fc-cmkz9-2-7993056-0,10:35:58,10:50:58.928000,4119.0,900.7080078125,16.4630489253,경기도,성남시 수정구,3,10,23,0.0
router-84875df7fc-scxcj-6-12746747-1,08:39:02,08:49:06.314000,11963.0,599.0900268555,71.8870254376,서울특별시,금천구,3,8,23,0.0
router-84875df7fc-cmkz9-4-30084383-0,11:23:56,11:37:18.339000,9788.0,802.6040039062,43.9030952107,경기도,구리시,1,11,28,7.0
router-84875df7fc-8n4sw-7-61610323-0,11:33:06,11:50:45.392000,6812.0,1058.3940429688,23.1701984369,경기도,안산시 단원구,4,11,24,20.0
router-84875df7fc-scxcj-0-7492661-0,18:52:41,19:20:13.638000,5327.0,1652.5340576172,11.604723008,서울특별시,광진구,3,18,23,42.0
router-84875df7fc-cmkz9-7-48871301-0,12:50:25,13:00:24.165000,7456.0,596.242980957,45.0178884402,경기도,시흥시,1,12,21,24.0
router-84875df7fc-scxcj-7-66053215-0,16:28:43,16:38:21.726000,3175.0,566.2730102539,20.1846102375,경기도,용인시 처인구,0,16,27,19.0
router-84875df7fc-scxcj-7-55180354-0,08:40:04,08:57:04.379000,9741.0,1016.0120239258,34.5149458611,경기도,시흥시,3,8,23,18.0
router-84875df7fc-8n4sw-4-14687313-0,14:10:14,14:35:15.089000,14314.0,1500.4990234375,34.3421749665,경기도,성남시 수정구,3,14,30,13.0
router-84875df7fc-scxcj-7-58711333-0,17:01:22,17:21:50.174000,8132.0,1223.7850341797,23.9218483495,경기도,수원시 영통구,4,17,24,38.0
router-84875df7fc-52vz8-4-24929741-0,16:19:59,16:37:12.868000,5407.0,1031.4959716797,18.8708444186,서울특별시,마포구,4,16,24,40.0
router-84875df7fc-scxcj-7-64643523-0,06:17:07,06:28:02.746000,8094.0,655.3720092773,44.4608551899,서울특별시,송파구,0,6,27,20.0
router-84875df7fc-b5nxc-5-8591670-0,07:25:48,07:40:48.339000,5699.0,900.3519897461,22.7870879763,경기도,안양시 동안구,2,7,22,27.0
router-84875df7fc-scxcj-7-54515691-0,19:49:41,20:00:45.981000,5262.0,661.8579711914,28.6212462863,서울특별시,영등포구,2,19,22,14.0
router-84875df7fc-scxcj-7-67125104-0,08:27:20,08:53:24.085000,7114.0,1562.0930175781,16.394926366,경기도,고양시 덕양구,1,8,28,22.0
router-84875df7fc-8n4sw-6-31311004-0,19:48:40,19:59:37.962000,4574.0,657.6079711914,25.0398424614,경기도,용인시 기흥구,3,19,30,28.0
router-84875df7fc-scxcj-7-55836092-0,13:18:12,13:27:02.196000,3458.0,525.8880004883,23.6719605476,경기도,용인시 수지구,3,13,23,21.0
router-84875df7fc-cmkz9-6-13147377-0,12:22:07,12:37:21.208000,5587.0,908.2009887695,22.146199188,경기도,파주시,3,12,23,20.0
router-84875df7fc-8n4sw-7-77378702-0,14:03:52,14:21:01.093000,9015.0,1029.5970458984,31.5210694604,경기도,양주시,3,14,30,38.0
router-84875df7fc-8n4sw-4-11820229-0,14:17:17,14:30:29.654000,9443.0,792.5720214844,42.8917487351,경기도,김포시,4,14,24,4.0
router-84875df7fc-b5nxc-4-58645735-0,11:55:32,12:16:54.301000,10826.0,1282.3199462891,30.3930388924,인천광역시,부평구,4,11,24,14.0
router-84875df7fc-scxcj-5-9392589-0,07:20:00,07:41:02.186000,7951.0,1262.3790283203,22.674331051,서울특별시,강남구,4,7,24,34.0
router-84875df7fc-52vz8-6-66226886-0,18:11:19,18:31:49.806000,4194.0,1229.708984375,12.2780269087,경기도,오산시,2,18,29,20.0
router-84875df7fc-8n4sw-7-79203186-0,08:20:01,08:34:18.536000,5485.0,854.8029785156,23.1000598925,서울특별시,구로구,4,8,31,15.0
router-84875df7fc-52vz8-6-47849658-0,08:59:44,09:31:08.805000,14902.0,1885.1979980469,28.4570639559,경기도,고양시 덕양구,1,8,21,40.0
router-84875df7fc-52vz8-3-15858794-0,10:23:41,10:43:57.815000,9625.0,1214.3330078125,28.5341827794,경기도,양주시,0,10,27,25.0
router-84875df7fc-scxcj-2-10386698-0,19:47:24,19:57:23.211000,6008.0,600.3280029297,36.028304351,경기도,오산시,3,19,30,13.0
router-84875df7fc-8n4sw-7-61246087-0,09:05:03,09:18:55.551000,3722.0,820.7310180664,16.3259334728,경기도,안산시 단원구,4,9,24,26.0
router-84875df7fc-cmkz9-6-16100145-0,14:07:31,14:22:42.071000,10962.0,900.0040283203,43.8478037411,경기도,파주시,1,14,28,5.0
router-84875df7fc-scxcj-7-52786363-0,07:50:27,08:20:25.560000,6815.0,1787.9599609375,13.7217837849,서울특별시,송파구,2,7,22,34.0
router-84875df7fc-b5nxc-2-9522868-0,09:05:42,09:18:23.731000,8241.0,757.4920043945,39.1655619173,경기도,수원시 권선구,3,9,30,9.0
router-84875df7fc-scxcj-7-67584546-0,11:47:51,12:04:04.317000,6627.0,973.3690185547,24.509923313,서울특별시,서초구,1,11,28,21.0
router-84875df7fc-cmkz9-7-63783993-0,06:22:07,06:47:04.963000,6409.0,1498.1789550781,15.4002964211,서울특별시,중구,1,6,28,43.0
router-84875df7fc-52vz8-2-7259684-0,18:46:23,18:53:14.736000,4571.0,409.6369934082,40.17117659,경기도,양평군,1,18,21,4.0
router-84875df7fc-52vz8-6-68662107-0,19:50:16,20:00:16.791000,4214.0,600.3120117188,25.2708586599,서울특별시,마포구,3,19,30,0.0
router-84875df7fc-8n4sw-6-28214664-0,17:53:15,18:21:50.850000,14211.0,1714.7399902344,29.8351938436,경기도,양주시,0,17,27,18.0
router-84875df7fc-cmkz9-4-24757435-0,11:35:01,11:39:29.995000,3021.0,268.467010498,40.5100052324,경기도,군포시,3,11,23,10.0
router-84875df7fc-b5nxc-1-7583563-0,15:36:40,15:55:54.762000,4519.0,1149.0240478516,14.1584504088,서울특별시,강남구,4,15,24,45.0
router-84875df7fc-cmkz9-0-8220460-0,19:11:05,19:23:46.853000,7327.0,761.408996582,34.642616673,경기도,화성시,3,19,30,26.0
router-84875df7fc-cmkz9-1-8761940-0,00:07:16,00:16:56.034000,4488.0,575.5570068359,28.0715894483,서울특별시,서대문구,0,0,27,35.0
router-84875df7fc-8n4sw-6-31656249-0,09:29:14,09:36:42.284000,3410.0,444.7399902344,27.6026448477,경기도,안성시,4,9,31,17.0
router-84875df7fc-8n4sw-7-52547689-0,15:20:02,15:29:15.149000,3188.0,552.4320068359,20.7750453594,서울특별시,구로구,0,15,20,13.0
router-84875df7fc-scxcj-3-30092574-0,11:17:08,11:29:19.117000,3734.0,730.450012207,18.4029020129,서울특별시,용산구,3,11,30,23.0
router-84875df7fc-b5nxc-3-9810411-0,17:57:47,18:16:09.949000,3769.0,1102.4510498047,12.3074852189,서울특별시,종로구,1,17,28,28.0
router-84875df7fc-b5nxc-4-75395890-0,09:55:49,10:11:56.478000,4573.0,967.5059814453,17.015708756,서울특별시,서초구,4,9,31,31.0
router-84875df7fc-scxcj-0-7422973-0,15:26:31,15:56:40.605000,7316.0,1808.4399414062,14.5637128427,서울특별시,동작구,3,15,23,42.0
router-84875df7fc-b5nxc-1-9000418-0,09:10:35,09:30:42.096000,7719.0,1193.8010253906,23.2772458802,경기도,평택시,2,9,29,22.0
router-84875df7fc-cmkz9-4-22046418-0,16:46:12,16:55:26.956000,4921.0,554.1710205078,31.9677488436,서울특별시,서초구,0,16,20,0.0
router-84875df7fc-cmkz9-7-64640237-0,13:32:55,13:39:04.212000,3630.0,368.0320129395,35.507780683600004,경기도,안성시,1,13,28,10.0
router-84875df7fc-b5nxc-4-71934703-0,19:28:07,20:08:51.155000,8544.0,2442.8859863281,12.591009229299999,서울특별시,용산구,2,19,29,54.0
router-84875df7fc-cmkz9-7-64263179-0,10:53:35,11:03:20.215000,4230.0,584.2390136719,26.0646749766,서울특별시,노원구,1,10,28,42.0
router-84875df7fc-scxcj-7-52171861-0,19:44:15,20:07:55.998000,12405.0,1420.41796875,31.4400415811,서울특별시,서초구,1,19,21,10.0
router-84875df7fc-b5nxc-4-56562645-0,13:18:00,13:27:50.566000,7283.0,588.9140014648,44.52059203,경기도,고양시 일산서구,3,13,23,6.0
router-84875df7fc-52vz8-4-23829103-0,14:06:38,14:26:40.348000,6729.0,1198.8669433594,20.2060788599,경기도,광명시,3,14,23,10.0
router-84875df7fc-scxcj-7-72767360-0,15:00:16,15:08:38.373000,3386.0,501.5620117188,24.3032759962,경기도,안산시 상록구,3,15,30,14.0
router-84875df7fc-8n4sw-5-9399031-0,07:32:40,08:01:01.248000,6048.0,1696.5310058594,12.8337177009,서울특별시,마포구,1,7,28,47.0
router-84875df7fc-scxcj-4-7485326-0,08:26:34,08:50:36.882000,6329.0,1441.6120605469,15.8048067324,경기도,광주시,3,8,23,9.0
router-84875df7fc-cmkz9-3-6478437-0,09:47:47,10:06:42.210000,4871.0,1133.5450439453,15.4696984418,서울특별시,양천구,0,9,20,26.0
router-84875df7fc-b5nxc-6-15101965-0,07:49:37,08:08:07.282000,4218.0,1110.7750244141,13.6704550123,경기도,부천시,1,7,28,20.0
router-84875df7fc-8n4sw-7-70547594-0,17:08:52,17:26:23.207000,7393.0,1047.6860351562,25.4034120022,경기도,안산시 단원구,0,17,27,24.0
router-84875df7fc-scxcj-3-28012407-0,08:08:10,08:38:11.459000,13049.0,1800.5570068359,26.0899265181,경기도,김포시,1,8,28,31.0
router-84875df7fc-b5nxc-1-6498931-0,19:09:46,19:28:25.521000,7156.0,1120.1209716797,22.9989444456,서울특별시,강동구,0,19,20,32.0
router-84875df7fc-scxcj-3-28218952-0,11:49:10,12:07:14.329000,10406.0,1082.958984375,34.591891789499996,서울특별시,중구,1,11,28,40.0
router-84875df7fc-8n4sw-1-6602863-0,16:37:51,17:07:51.917000,7780.0,1800.0319824219,15.5597235346,서울특별시,용산구,1,16,21,42.0
router-84875df7fc-52vz8-6-62862914-0,09:07:13,09:22:25.639000,9759.0,913.0889892578,38.4764249852,경기도,시흥시,1,9,28,15.0
router-84875df7fc-52vz8-1-7453121-0,09:41:26,10:02:43.332000,10376.0,1276.2030029297,29.2693246406,경기도,성남시 분당구,3,9,23,34.0
router-84875df7fc-b5nxc-4-69322892-0,17:34:28,17:47:57.171000,3703.0,806.492980957,16.5293441044,서울특별시,양천구,1,17,28,13.0
router-84875df7fc-8n4sw-6-21851861-0,13:52:03,14:01:06.578000,7077.0,543.8599853516,46.8451452326,경기도,화성시,1,13,21,2.0
router-84875df7fc-scxcj-3-22257619-0,10:57:33,11:08:14.246000,5119.0,641.1469726562,28.7428636271,경기도,여주시,2,10,22,18.0
router-84875df7fc-scxcj-6-14977245-0,07:49:42,08:01:30.672000,3295.0,706.5170288086,16.7894042413,경기도,시흥시,0,7,27,2.0
router-84875df7fc-scxcj-1-5442456-0,10:32:30,10:47:29.447000,6540.0,900.4110107422,26.1480587411,서울특별시,송파구,2,10,22,17.0
router-84875df7fc-52vz8-5-7545417-0,14:01:10,14:19:49.825000,8238.0,1120.2249755859,26.4739678603,경기도,광명시,1,14,21,26.0
router-84875df7fc-cmkz9-7-64880086-0,15:07:00,15:16:10.978000,3260.0,550.3980102539,21.3227515023,경기도,화성시,1,15,28,16.0
router-84875df7fc-8n4sw-7-74162335-0,09:25:57,09:46:38.249000,4776.0,1241.0329589844,13.854265413,서울특별시,성동구,2,9,29,7.0
router-84875df7fc-b5nxc-4-51132220-0,08:35:34,08:55:38.626000,5591.0,1204.3900146484,16.7118622333,서울특별시,송파구,1,8,21,27.0
